-715002.8137809327 -984490.8795799804 287.0
-715003.2638809327 -984490.4251799805 287.0
-715007.0360809327 -984487.7030799804 287.0
-715008.2431809327 -984485.6246799805 287.0
-715011.0402809327 -984471.0810799805 287.0
-715013.0043809327 -984467.2776799804 287.0
-715015.3554809327 -984465.3996799805 287.0
-715018.9501809326 -984463.9982799804 287.0
-715024.1806809327 -984463.2607799805 287.0
-715036.5683809327 -984463.5741799804 287.0
-715039.1509809326 -984462.3529799804 287.0
-715052.3063809327 -984452.5238799804 287.0
-715057.3244809327 -984448.0449799804 287.0
-715069.6911809327 -984442.0331799805 287.0
-715077.6690809327 -984439.8825799804 287.0
-715081.8501809327 -984437.2844799805 287.0
-715086.2186809327 -984432.5167799804 287.0
-715090.7718809327 -984427.7102799804 287.0
-715095.5788809326 -984422.3089799804 287.0
-715099.2598809327 -984417.4215799804 287.0
-715100.3834809327 -984417.4866799804 287.0
-715103.3927809327 -984419.8549799804 287.0
-715104.4884809327 -984419.4696799804 287.0
-715108.6555809327 -984414.3858799804 287.0
-715109.6520809327 -984413.4040799804 287.0
-715111.4812809327 -984414.0597799805 287.0
-715111.5728809327 -984415.9911799805 287.0
-715110.7702809327 -984420.8585799804 287.0
-715112.2882809327 -984426.4628799804 287.0
-715115.6676809327 -984430.2491799804 287.0
-715126.1964809326 -984436.6120799804 287.0
-715135.6388809327 -984441.0435799804 287.0
-715144.5744809327 -984446.6274799805 287.0
-715151.5722809327 -984452.7410799804 287.0
-715157.0414809327 -984457.8134799805 287.0
-715163.5359809326 -984461.8297799805 287.0
-715166.4870809327 -984462.4403799804 287.0
-715177.0878809327 -984461.3681799804 287.0
-715184.6078809327 -984462.5498799804 287.0
-715188.0309809326 -984464.1030799805 287.0
-715189.7481809327 -984465.9900799805 287.0
-715193.0138809327 -984473.4097799804 287.0
-715196.4218809326 -984477.0765799804 287.0
-715201.2582809327 -984479.8970799805 287.0
-715209.2978809327 -984481.1544799805 287.0
-715213.2665809327 -984481.1278799804 287.0
-715218.6737809327 -984481.1756799804 287.0
-715224.8905809327 -984481.4833799804 287.0
-715230.0357809326 -984480.3836799804 287.0
-715237.2399809327 -984476.7238799804 287.0
-715238.6196809327 -984475.6111799804 287.0
-715244.8056809327 -984474.9567799804 287.0
-715248.1913809327 -984473.2290799804 287.0
-715253.6119809326 -984468.2782799804 287.0
-715255.3517809327 -984468.2899799804 287.0
-715259.5486809327 -984470.3261799804 287.0
-715260.3886809327 -984471.5568799804 287.0
-715262.6389809327 -984477.7718799805 287.0
-715264.6698809327 -984480.4890799804 287.0
-715270.3648809327 -984485.8374799804 287.0
-715273.4586809326 -984487.3978799804 287.0
