-715750.964933358 -984290.5 286.1
-715751.2146204917 -984290.7853798076 286.1
-715751.5 -984291.0136992999 286.1
-715751.8110322203 -984291.1889678237 286.1
-715752.3996249096 -984291.3996247698 286.1
-715752.5 -984291.443039802 286.1
-715752.5432238679 -984291.4567758891 286.1
-715752.7660039138 -984291.5 286.1
-715753.4013886027 -984291.5986113038 286.1
-715753.5 -984291.6061224262 286.1
-715753.6107546861 -984291.6107543625 286.1
-715754.320738935 -984291.6792611068 286.1
-715754.5 -984291.6859489393 286.1
-715754.6872692793 -984291.68726909 286.1
-715755.2801734124 -984291.7198262896 286.1
-715755.5 -984291.7212339847 286.1
-715755.7126676237 -984291.7126676731 286.1
-715756.2854155971 -984291.7145843365 286.1
-715756.5 -984291.7066368891 286.1
-715756.6865300416 -984291.686530085 286.1
-715757.3572403966 -984291.642759753 286.1
-715757.5 -984291.6285091097 286.1
-715757.6083041421 -984291.608304051 286.1
-715758.3654203236 -984291.5 286.1
-715758.4817524706 -984291.4817525828 286.1
-715758.5 -984291.4800156648 286.1
-715758.5236480391 -984291.476351839 286.1
-715759.313898367 -984291.3138983237 286.1
-715759.5 -984291.2883241862 286.1
-715759.7394192967 -984291.2605805311 286.1
-715760.1913257734 -984291.1913259343 286.1
-715760.5 -984291.1584586041 286.1
-715760.8678091672 -984291.1321906307 286.1
-715761.1081731749 -984291.1081732 286.1
-715761.5 -984291.0818567979 286.1
-715761.9326391484 -984291.0673612165 286.1
-715762.0602897812 -984291.0602896787 286.1
-715762.5 -984291.0462099334 286.1
-715762.9558093023 -984291.0441908244 286.1
-715763.0423973188 -984291.0423970957 286.1
-715763.5 -984291.040435729 286.1
-715763.9524419873 -984291.047557558 286.1
-715764.0479293778 -984291.0479291561 286.1
-715764.5 -984291.0548810188 286.1
-715764.9337439304 -984291.0662562015 286.1
-715765.0685680792 -984291.0685682115 286.1
-715765.5 -984291.0796844863 286.1
-715765.9086831907 -984291.0913167142 286.1
-715766.0950572357 -984291.0950573742 286.1
-715766.5 -984291.1063967008 286.1
