-715031.1525809327 -984490.5149799804 288.0
-715030.7443809327 -984485.0973799804 288.0
-715031.7461809327 -984481.0480799804 288.0
-715033.7821809327 -984479.1897799805 288.0
-715036.4804809327 -984478.6391799804 288.0
-715043.8263809327 -984479.6227799804 288.0
-715048.2769809327 -984478.6861799804 288.0
-715056.6952809327 -984474.5723799805 288.0
-715060.1316809327 -984470.7299799804 288.0
-715067.6914809326 -984462.2837799804 288.0
-715071.1598809327 -984459.3421799804 288.0
-715075.3324809327 -984458.6281799804 288.0
-715082.2576809326 -984458.8810799804 288.0
-715088.6099809327 -984458.5078799804 288.0
-715092.8427809327 -984460.0295799804 288.0
-715096.2201809327 -984459.1312799804 288.0
-715102.0221809327 -984454.6229799804 288.0
-715104.5869809327 -984452.5584799804 288.0
-715107.0197809327 -984452.4750799804 288.0
-715112.8180809327 -984453.9406799804 288.0
-715119.6046809327 -984454.8128799804 288.0
-715130.9343809327 -984453.4373799805 288.0
-715135.7028809327 -984454.5493799804 288.0
-715140.5895809327 -984457.6095799804 288.0
-715146.3034809327 -984462.8830799804 288.0
-715151.6457809327 -984468.7766799805 288.0
-715157.1301809327 -984478.0363799804 288.0
-715162.9682809327 -984483.5006799804 288.0
-715165.2035809327 -984486.7796799804 288.0
-715168.1931809327 -984488.2296799804 288.0
-715175.6498809326 -984487.1821799804 288.0
-715181.9435809327 -984487.2959799804 288.0
-715187.7689809327 -984486.8582799804 288.0
-715195.7702809327 -984488.2569799804 288.0
-715196.3034809327 -984488.3903799804 288.0
